peak,gene,distance_to_TSS,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
chr9-28247584-28248472,Gm15606,49696,0.540847056157867,0.560077056452551,0.013,0.008,1
chrX-12873470-12874394,Gm25063,3107,0.540847056157867,0.605416169594895,0.013,0.008,1
chr12-8547082-8547972,Rhob,47096,0.540864034408723,-0.623824900588945,0.013,0.02,1
chr2-181186469-181187145,Ppdpf,101,0.540864034408723,-0.584898148628996,0.013,0.02,1
chr5-73256276-73257178,Fryl,0,0.540864034408723,-0.555391203037673,0.013,0.02,1
chr10-13964402-13965264,Hivep2,810,0.540881736886204,0.236146321603314,0.019,0.013,1
chr13-119462290-119463187,4833420G17Rik,0,0.540881742178391,0.220289584956553,0.019,0.013,1
chr4-148038485-148039408,Clcn6,0,0.540881742178391,0.193043514664212,0.019,0.013,1
chr15-42325046-42325950,Gm17473,350309,0.541183244552691,0.511836576796042,0.013,0.008,1
chr10-73921272-73922116,Gm6407,230466,0.541232038077591,-0.963923918908173,0.006,0.012,1
chr11-40599849-40600769,Gm12137,11948,0.541232038077591,-0.906107621906754,0.006,0.012,1
chr12-30199507-30200378,Tpo,66882,0.541232038077591,-0.983267658151686,0.006,0.012,1
chr12-58802087-58802934,Gm17529,150160,0.541232038077591,-0.918065380634181,0.006,0.012,1
chr15-67174328-67175218,1700012I11Rik,51550,0.541232038077591,-1.01125954875919,0.006,0.012,1
chr16-90934481-90935300,1110004E09Rik,0,0.541232038077591,-0.934912218924952,0.006,0.012,1
chr17-88596888-88597728,Ston1,0,0.541232038077591,-0.867681102210282,0.006,0.012,1
chr18-10292863-10293770,Greb1l,31406,0.541232038077591,-0.914197199124575,0.006,0.012,1
chr18-31077263-31078120,Rit2,239169,0.541232038077591,-0.935314437286473,0.006,0.012,1
chr3-138156266-138157125,Trmt10a,12817,0.541232038077591,-0.928000167737079,0.006,0.012,1
chr4-123957023-123957904,Gm12902,30788,0.541232038077591,-1.02528045692898,0.006,0.012,1
chr6-71493530-71494357,Rnf103,0,0.541232038077591,-0.958996256185682,0.006,0.012,1
chr9-105282396-105283270,Gm15619,50242,0.541232038077591,-0.976568123409657,0.006,0.012,1
chr2-156007562-156008467,Ergic3,0,0.54131305052191,-0.589376036864308,0.013,0.02,1
chr11-8424101-8424933,Gm11989,40247,0.541414713846035,0.146367822696377,0.019,0.013,1
chr2-150136266-150137188,Zfp120,0,0.54146566157513,-0.563107005013356,0.019,0.027,1
chr1-150535698-150536557,Ska2l-ps,12759,0.541519554144638,0.636515982305776,0.013,0.008,1
chr1-163833990-163834812,Kifap3,54406,0.541519554144638,0.490169575733244,0.013,0.008,1
chr10-77509281-77510146,Fam207a,5666,0.541519554144638,0.643950774933622,0.013,0.008,1
chr11-4258526-4259410,Lif,968,0.541519554144638,0.524177424887706,0.013,0.008,1
chr11-54155590-54156515,Gm12221,2410,0.541519554144638,0.656060443171536,0.013,0.008,1
chr12-40831852-40832786,Immp2l,191303,0.541519554144638,0.453369215390128,0.013,0.008,1
chr13-90394538-90395446,RP23-222A16.1,7980,0.541519554144638,0.489719718256154,0.013,0.008,1
chr14-19976765-19977611,Gng2,15,0.541519554144638,0.497054626644013,0.013,0.008,1
chr17-28340823-28341684,Tead3,9120,0.541519554144638,0.680323353740798,0.013,0.008,1
chr17-30989990-30990831,Gm24026,22792,0.541519554144638,0.578435059451989,0.013,0.008,1
chr2-113588970-113589904,Gm13964,84935,0.541519554144638,0.56793046909212,0.013,0.008,1
chr2-127773931-127774874,Nphp1,14022,0.541519554144638,0.493405966848197,0.013,0.008,1
chr2-150765324-150766238,Gm26681,14561,0.541519554144638,0.557377865598446,0.013,0.008,1
chr2-179877330-179878214,4921531C22Rik,97778,0.541519554144638,0.555448145999863,0.013,0.008,1
chr4-106910962-106911857,Ssbp3,260,0.541519554144638,0.566544350021339,0.013,0.008,1
chr4-150280977-150281895,Rere,0,0.541519554144638,0.637613107364249,0.013,0.008,1
chr5-25010169-25010897,1500035N22Rik,24326,0.541519554144638,0.62124741202233,0.013,0.008,1
chr5-31295389-31296289,Fndc4,0,0.541519554144638,0.611134836953596,0.013,0.008,1
chr7-129591470-129592393,Wdr11,0,0.541519554144638,0.515297922363338,0.013,0.008,1
chr7-143557027-143557965,Nap1l4,7936,0.541519554144638,0.653350722228251,0.013,0.008,1
chr8-49829095-49829917,4930555F03Rik,458208,0.541519554144638,0.604930330317327,0.013,0.008,1
chr8-83177899-83178794,Gm10645,11728,0.541519554144638,0.603209398138555,0.013,0.008,1
chr8-109536430-109537343,Dhx38,28257,0.541519554144638,0.641332567828315,0.013,0.008,1
chrX-71962545-71963445,Prrg3,0,0.541519554144638,0.589553164368224,0.013,0.008,1
chrX-157951533-157952438,Cnksr2,90855,0.541519554144638,0.551077344147009,0.013,0.008,1
chr10-119646118-119647026,Gm26260,87814,0.541523691007444,-0.974303534425175,0.006,0.012,1
chr3-68493565-68494490,Gm22073,53217,0.541523691007444,-0.940198509443751,0.006,0.012,1
chr8-31186863-31187827,Fut10,0,0.541762260227963,-0.592403193354464,0.013,0.02,1
chr10-19001929-19002836,Tnfaip3,12820,0.541815428713851,-0.898099400835204,0.006,0.012,1
chr3-133754552-133755421,RP24-289J19.1,119793,0.541815428713851,-0.903249882874975,0.006,0.012,1
chr10-99641583-99642479,Csl,117178,0.541815435041132,-0.940636770041536,0.006,0.012,1
chr3-137977348-137978234,Dapp1,3310,0.541815435041132,-0.833304977419767,0.006,0.012,1
chr5-37752117-37753000,Cytl1,16597,0.541815435041132,-0.990533867520967,0.006,0.012,1
chr5-74283269-74284148,Gm15981,32880,0.541815435041132,-0.933755650791227,0.006,0.012,1
chr7-133805453-133806309,Dhx32,22726,0.541815435041132,-0.904667634415268,0.006,0.012,1
chr8-79711241-79712152,Abce1,0,0.541815435041132,-0.933776173816261,0.006,0.012,1
chr9-13195172-13195896,Gm29176,37483,0.541815435041132,-0.970024353891469,0.006,0.012,1
chr16-43889440-43890332,2610015P09Rik,0,0.541849162731032,-0.603904947830777,0.019,0.027,1
chr5-41051634-41052565,Gm23022,645704,0.541855951203646,0.619297362812286,0.013,0.008,1
chr2-49451747-49452394,Epc2,260,0.541947958197127,0.0210367393244209,0.019,0.013,1
chr5-28734424-28735364,Shh,267322,0.541947958197127,0.269267161908869,0.019,0.013,1
chr1-167422215-167423166,Mgst3,28373,0.542192460925421,0.595480065768541,0.013,0.008,1
chr6-77218672-77219544,Lrrtm1,23144,0.542192460925421,0.624107840935809,0.013,0.008,1
chr6-78243997-78244941,Gm5576,28118,0.542192460925421,0.588147723648567,0.013,0.008,1
chr1-193588823-193589690,4631405K08Rik,78648,0.542192469333348,0.554656120560908,0.013,0.008,1
chr10-95857827-95858670,Gm24433,39932,0.542192469333348,0.606237784149932,0.013,0.008,1
chr10-119559106-119560023,Gm26260,802,0.542192469333348,0.534670591242278,0.013,0.008,1
chr11-8302516-8303425,Gm11989,80427,0.542192469333348,0.648519837692274,0.013,0.008,1
chr11-49652530-49653414,Scgb3a1,10195,0.542192469333348,0.512594624476251,0.013,0.008,1
chr11-84819116-84819940,Mrm1,0,0.542192469333348,0.51442775020084,0.013,0.008,1
chr11-94235757-94236666,Wfikkn2,9338,0.542192469333348,0.586754293081926,0.013,0.008,1
chr12-119219157-119220074,Itgb8,18727,0.542192469333348,0.532257717678506,0.013,0.008,1
chr13-12124724-12125569,Ryr2,17778,0.542192469333348,0.591760656134607,0.013,0.008,1
chr14-54713778-54714662,Cebpe,1603,0.542192469333348,0.516772954361378,0.013,0.008,1
chr14-67271802-67272826,Gm23178,2136,0.542192469333348,0.586179654580986,0.013,0.008,1
chr19-44407742-44408557,Scd1,32,0.542192469333348,0.571947218967211,0.013,0.008,1
chr2-92388997-92389911,Mir7000,1550,0.542192469333348,0.589869739981793,0.013,0.008,1
chr4-151165317-151166176,Gm13090,75746,0.542192469333348,0.593827293740769,0.013,0.008,1
chr5-77309724-77310655,Noa1,0,0.542192469333348,0.631751022949718,0.013,0.008,1
chr7-50485048-50485907,Nell1os,90063,0.542192469333348,0.504274410811992,0.013,0.008,1
chr7-119515229-119516080,Gm26967,926,0.542192469333348,0.576054069380835,0.013,0.008,1
chr8-25784821-25785699,Bag4,0,0.542192469333348,0.561698060293924,0.013,0.008,1
chr9-96631170-96631906,Rasa2,0,0.542192469333348,0.559159158591712,0.013,0.008,1
chr9-121371213-121372128,Trak1,4254,0.542192469333348,0.493206086716918,0.013,0.008,1
chr7-45682450-45683357,Ntn5,664,0.54221165213489,0.578246644626799,0.025,0.018,1
chr11-5261282-5262204,Kremen1,0,0.54221165213489,-0.557639451154683,0.013,0.02,1
chr1-82831504-82832380,Gm22396,7065,0.542399145636708,-0.973643047699172,0.006,0.012,1
chr10-82666271-82667163,Glt8d2,23486,0.542399145636708,-0.902978265678398,0.006,0.012,1
chr12-81594734-81595613,Med6,0,0.542399145636708,-0.896662502148616,0.006,0.012,1
chr14-63872610-63873336,Pinx1,12297,0.542399145636708,-0.887125823846757,0.006,0.012,1
chr2-30392095-30392855,Dolpp1,0,0.542399145636708,-0.895983540228902,0.006,0.012,1
chr6-146634080-146634930,Med21,7616,0.542399145636708,-0.892566682502857,0.006,0.012,1
chr7-28148065-28148950,9530053A07Rik,18598,0.542399145636708,-0.870990295184202,0.006,0.012,1
chrX-71816259-71817142,Vma21,334,0.542481459151292,0.0799049349407435,0.019,0.013,1
chr1-19178818-19179708,AC098736.2,24851,0.54266122612067,0.495414938995604,0.025,0.018,1
chr8-24948027-24948916,Adam32,0,0.542865792888886,0.581216788047646,0.013,0.008,1
chr9-65676044-65676957,Oaz2,8042,0.542865792888886,0.554348948667737,0.013,0.008,1
chr9-94958110-94958927,Mir7656,206280,0.542865792888886,0.492101814585179,0.013,0.008,1
chr1-178917197-178918113,Gm16564,0,0.542865801287994,0.590442884952577,0.013,0.008,1
chr10-11362021-11362947,Epm2a,18616,0.542865801287994,0.603765166484226,0.013,0.008,1
chr10-79916441-79917350,Kiss1r,0,0.542865801287994,0.580288966287337,0.013,0.008,1
chr11-120643395-120644295,Pycr1,0,0.542865801287994,0.53661349491487,0.013,0.008,1
chr12-61522736-61523551,Lrfn5,0,0.542865801287994,0.460324343313235,0.013,0.008,1
chr12-86433048-86433922,Esrrb,71930,0.542865801287994,0.497407400714327,0.013,0.008,1
chr13-13393055-13393974,Gpr137b,0,0.542865801287994,0.550125536326716,0.013,0.008,1
chr15-35292575-35293385,Osr2,2712,0.542865801287994,0.600289266268113,0.013,0.008,1
chr15-92805570-92806405,RP24-573J18.1,328245,0.542865801287994,0.552921112368305,0.013,0.008,1
chr17-14524153-14525060,Thbs2,169201,0.542865801287994,0.416633803053814,0.013,0.008,1
chr17-27164727-27165628,Ip6k3,2135,0.542865801287994,0.515545374184983,0.013,0.008,1
chr2-14055162-14055569,Ptpla,565,0.542865801287994,0.485264612297205,0.013,0.008,1
chr2-26132626-26133498,1810012K08Rik,5047,0.542865801287994,0.475652919871211,0.013,0.008,1
chr2-121101901-121102727,Tgm7,7067,0.542865801287994,0.585538493608168,0.013,0.008,1
chr4-90610166-90611009,Gm12636,65795,0.542865801287994,0.50909767860579,0.013,0.008,1
chr4-99342377-99343289,RP23-59N8.4,42422,0.542865801287994,0.570664221771112,0.013,0.008,1
chr5-32863254-32864134,Depdc5,0,0.542865801287994,0.505269748780088,0.013,0.008,1
chr5-125588729-125589647,Tmem132b,56954,0.542865801287994,0.397346287644108,0.013,0.008,1
chr6-43478479-43479391,Gm15550,104673,0.542865801287994,0.548566296781244,0.013,0.008,1
chr6-56652011-56652902,Gm22493,51061,0.542865801287994,0.474841914657986,0.013,0.008,1
chr10-59951554-59952391,Ddit4,0,0.542983169579662,-0.888068068140896,0.006,0.012,1
chr10-68136271-68137128,Gm16212,109644,0.542983169579662,-0.866993744774724,0.006,0.012,1
chr11-82780891-82781779,Lig3,0,0.542983169579662,-0.950211910431795,0.006,0.012,1
chr12-54862429-54863353,Cfl2,0,0.542983169579662,-0.830193295130481,0.006,0.012,1
chr3-66032991-66034125,RP23-1B19.5,1471,0.542983169579662,-0.872206235195198,0.006,0.012,1
chr3-130709172-130710014,Ostc,0,0.542983169579662,-0.829038638023241,0.006,0.012,1
chr5-48599471-48600378,Gm20700,8581,0.542983169579662,-0.868735985417417,0.006,0.012,1
chr7-12478045-12478913,Zfp606,0,0.542983169579662,-0.809869265294242,0.006,0.012,1
chr7-87246299-87247206,Nox4,202,0.542983169579662,-0.907509313689666,0.006,0.012,1
chr9-75049783-75050677,Arpp19,12168,0.542983169579662,-0.861017124348018,0.006,0.012,1
chr4-9825275-9826168,Gdf6,18203,0.54311098955033,-0.579127646445711,0.013,0.02,1
chr3-93522330-93523230,S100a11,1841,0.543110993293952,0.517586597490972,0.025,0.018,1
chr2-34372525-34373391,Pbx3,0,0.543173827746515,0.0923784009758903,0.031,0.023,1
chr10-23674416-23675306,Snora33,110168,0.543539541181176,0.519959916177703,0.013,0.008,1
chr1-36309201-36310114,Arid5a,1467,0.543539549571443,0.467870063714788,0.013,0.008,1
chr1-44064391-44065291,Gm8251,2454,0.543539549571443,0.452188873352214,0.013,0.008,1
chr1-97540433-97541296,RP23-5C23.1,4151,0.543539549571443,0.575799305284106,0.013,0.008,1
chr1-119878702-119879608,Gm29658,3920,0.543539549571443,0.503601912253717,0.013,0.008,1
chr10-89872442-89873174,Anks1b,334,0.543539549571443,0.536878793668769,0.013,0.008,1
chr10-123263526-123264337,Fam19a2,0,0.543539549571443,0.456038072360878,0.013,0.008,1
chr12-88708869-88709837,Nrxn3,13038,0.543539549571443,0.507226463231204,0.013,0.008,1
chr12-98734189-98735036,Ptpn21,2368,0.543539549571443,0.502850742744649,0.013,0.008,1
chr13-67375214-67376087,Gm28041,0,0.543539549571443,0.386672473485656,0.013,0.008,1
chr14-57745637-57746552,Lats2,11835,0.543539549571443,0.500222566625673,0.013,0.008,1
chr14-60789736-60790708,Mipepos,5154,0.543539549571443,0.468023231346518,0.013,0.008,1
chr15-8967294-8968217,Ranbp3l,208,0.543539549571443,0.37661761604387,0.013,0.008,1
chr15-10578459-10579508,Gm8174,16934,0.543539549571443,0.538374146482147,0.013,0.008,1
chr15-42329606-42330570,Gm17473,345689,0.543539549571443,0.534327211301318,0.013,0.008,1
chr15-78529271-78530108,C1qtnf6,0,0.543539549571443,0.561885217286869,0.013,0.008,1
chr15-79441632-79442479,Csnk1e,1439,0.543539549571443,0.453416087115874,0.013,0.008,1
chr16-37346931-37347785,Stxbp5l,37176,0.543539549571443,0.488333168554467,0.013,0.008,1
chr16-45630175-45631040,Gcsam,19794,0.543539549571443,0.473902212667123,0.013,0.008,1
chr2-66146372-66147159,Gm13616,496,0.543539549571443,0.525709880598773,0.013,0.008,1
chr2-105416504-105417339,Rcn1,17184,0.543539549571443,0.54480961294776,0.013,0.008,1
chr2-127792014-127792930,1500011K16Rik,0,0.543539549571443,0.559230394876473,0.013,0.008,1
chr3-30226615-30227523,RP23-95I4.3,170,0.543539549571443,0.394735635986832,0.013,0.008,1
chr4-6688360-6689265,Gm11802,190,0.543539549571443,0.514551628263708,0.013,0.008,1
chr4-45107652-45108496,Tomm5,0,0.543539549571443,0.525812074921288,0.013,0.008,1
chr4-48380688-48381609,Gm12435,35457,0.543539549571443,0.455036088369289,0.013,0.008,1
chr5-72094356-72095221,Gm15616,47150,0.543539549571443,0.499102707926421,0.013,0.008,1
chr6-95482662-95483569,AY512915,148668,0.543539549571443,0.552173107937503,0.013,0.008,1
chr7-46009322-46010221,Abcc6,20080,0.543539549571443,0.603378080359468,0.013,0.008,1
chr7-58718384-58719282,Atp10a,60181,0.543539549571443,0.523118426293546,0.013,0.008,1
chr7-62399938-62400783,Mkrn3,19355,0.543539549571443,0.560054304135059,0.013,0.008,1
chr7-89473288-89474099,Prss23os,35907,0.543539549571443,0.489071655943994,0.013,0.008,1
chr8-9580019-9580866,n-R5s95,11769,0.543539549571443,0.557068215149663,0.013,0.008,1
chr8-105254033-105254801,B3gnt9,351,0.543539549571443,0.490208776754499,0.013,0.008,1
chr9-20756751-20757688,Olfm2,28531,0.543539549571443,0.584951510346498,0.013,0.008,1
chrX-150812654-150813521,Maged2,823,0.543539549571443,0.403203701205821,0.013,0.008,1
chrX-164004516-164005375,Car5b,22621,0.543539549571443,0.534178205182153,0.013,0.008,1
chr13-73937372-73938233,Trip13,0,0.543567500274687,-0.907544853123087,0.006,0.012,1
chr13-10941787-10942678,Gm23415,349220,0.543567506584701,-0.865271237333721,0.006,0.012,1
chr15-83510450-83511371,Ttll1,0,0.543567506584701,-0.785379343998157,0.006,0.012,1
chr16-21210638-21211563,Ephb3,5882,0.543567506584701,-0.850414699380949,0.006,0.012,1
chr2-32352933-32353768,Dnm1,0,0.543567506584701,-0.821443467361531,0.006,0.012,1
chr5-107986744-107987527,Fam69a,0,0.543567506584701,-0.823897632836667,0.006,0.012,1
chr5-129715033-129715892,Mrps17,0,0.543567506584701,-0.819050698894378,0.006,0.012,1
chr9-90700023-90700852,Gm2497,32671,0.543567506584701,-0.854652332294861,0.006,0.012,1
chr6-37870221-37871119,Trim24,0,0.543698471198632,-0.65073879948591,0.025,0.034,1
chr4-95870878-95871809,Hook1,95430,0.544152143757423,-0.789055377714181,0.006,0.012,1
chr9-44066580-44067428,Usp2,0,0.544152150061656,-0.769176534497301,0.006,0.012,1
chr17-35667117-35667941,Vars2,0,0.544152156365889,-0.783170330343999,0.006,0.012,1
chr4-31404619-31405499,Gm11922,24146,0.544152156365889,-0.837394989300997,0.006,0.012,1
chr2-156515519-156516423,Aar2,31160,0.544213705364028,0.435914063535233,0.013,0.008,1
chr3-33043772-33044695,RP24-324H23.2,6717,0.544213705364028,0.509040903204201,0.013,0.008,1
chr1-37678127-37678982,RP23-402K6.2,17404,0.544213713745431,0.557605701469234,0.013,0.008,1
chr1-82292636-82293451,Irs1,1219,0.544213713745431,0.474854705759827,0.013,0.008,1
chr10-45045069-45045937,Prep,21268,0.544213713745431,0.57753740016114,0.013,0.008,1
chr10-52232115-52232862,Dcbld1,756,0.544213713745431,0.316563973423526,0.013,0.008,1
chr10-93593693-93594582,Snrpf,3986,0.544213713745431,0.400056411471073,0.013,0.008,1
chr11-58640226-58641246,Trim58,0,0.544213713745431,0.457800925483791,0.013,0.008,1
chr11-61407623-61408501,Gm12271,8313,0.544213713745431,0.469216828019117,0.013,0.008,1
chr11-69900519-69901351,Neurl4,0,0.544213713745431,0.327728707214756,0.013,0.008,1
chr11-89303127-89303885,Gm2018,403,0.544213713745431,0.469458390455505,0.013,0.008,1
chr12-60584615-60585530,Gm23059,149967,0.544213713745431,0.487480967624681,0.013,0.008,1
chr12-113074992-113075554,Tex22,489,0.544213713745431,0.357433452673464,0.013,0.008,1
chr13-12519868-12520764,Edaradd,0,0.544213713745431,0.416016184137566,0.013,0.008,1
chr14-30548876-30549731,Tkt,516,0.544213713745431,0.484065128071439,0.013,0.008,1
chr14-43860311-43861089,Ang-ps2,3827,0.544213713745431,0.492173837289888,0.013,0.008,1
chr15-41289700-41290545,4930555K19Rik,115998,0.544213713745431,0.447680340367475,0.013,0.008,1
chr15-68415346-68416227,Gm20732,52169,0.544213713745431,0.550858913404936,0.013,0.008,1
chr18-44097039-44097918,Spink12,6488,0.544213713745431,0.421107619187617,0.013,0.008,1
chr18-59339080-59339847,Chsy3,163678,0.544213713745431,0.50208404726754,0.013,0.008,1
chr2-101649024-101649873,Rag1,0,0.544213713745431,0.375940357581484,0.013,0.008,1
chr2-101652585-101653438,B230118H07Rik,3052,0.544213713745431,0.37817846328349,0.013,0.008,1
chr2-181722010-181722872,Gm14489,2069,0.544213713745431,0.44215732393246,0.013,0.008,1
chr3-121499931-121500825,A530020G20Rik,30785,0.544213713745431,0.538466205627088,0.013,0.008,1
chr4-57139074-57139994,Epb4.1l4b,3442,0.544213713745431,0.548344447049145,0.013,0.008,1
chr4-59034712-59035590,Gng10,0,0.544213713745431,0.530576756538412,0.013,0.008,1
chr4-117886953-117887871,Atp6v0b,0,0.544213713745431,0.221440044313696,0.013,0.008,1
chr6-54592767-54593655,Plekha8,1455,0.544213713745431,0.389981818540184,0.013,0.008,1
chr7-4792437-4793354,Rpl28,0,0.544213713745431,0.418263708820353,0.013,0.008,1
chr7-12010134-12011033,Vmn1r-ps60,5067,0.544213713745431,0.454739146942867,0.013,0.008,1
chr7-34233785-34234659,Gm12758,0,0.544213713745431,0.546245003099507,0.013,0.008,1
chr8-88099294-88100188,Gm2716,18418,0.544213713745431,0.477067105316324,0.013,0.008,1
chrX-103821677-103822333,Slc16a2,0,0.544213713745431,0.459744560457671,0.013,0.008,1
chr1-21161479-21162371,Gm2693,16616,0.544550943277149,0.409595104529831,0.013,0.008,1
chr15-60614928-60615849,Gm23835,88273,0.544737112338215,-0.77407489958549,0.006,0.012,1
chr8-122567437-122568305,Cdt1,0,0.544737112338215,-0.722969151114353,0.006,0.012,1
chr10-79649209-79650099,Odf3l2,3470,0.544737118636653,-0.778775394828151,0.006,0.012,1
chr17-57087059-57087902,Tubb4a,0,0.544737118636653,-0.902339527530953,0.006,0.012,1
chr7-75134917-75135904,Gm24858,139184,0.544737118636653,-0.709374863913445,0.006,0.012,1
chr8-58912021-58912829,BC030500,265,0.544737118636653,-0.820846073812253,0.006,0.012,1
chr12-31004803-31005675,Gm25408,51399,0.544888293370566,0.437616528258255,0.013,0.008,1
chr13-99375329-99376145,Mrps27,30542,0.544888293370566,0.468497644356977,0.013,0.008,1
chr14-19750784-19751712,Nid2,0,0.544888293370566,0.369389967426471,0.013,0.008,1
chr14-79586987-79587914,Sugt1,0,0.544888293370566,0.361083729934556,0.013,0.008,1
chr15-44823566-44824387,Sybu,35502,0.544888293370566,0.479577208745575,0.013,0.008,1
chr16-50293341-50294254,Bbx,138135,0.544888293370566,0.461881549586128,0.013,0.008,1
chr16-84835578-84836177,Atp5j,0,0.544888293370566,0.407103751091666,0.013,0.008,1
chr17-5940569-5941473,Synj2,0,0.544888293370566,0.424187584690375,0.013,0.008,1
chr2-103797233-103798032,Caprin1,0,0.544888293370566,0.46829855776247,0.013,0.008,1
chr4-47577369-47578192,Gm27601,15144,0.544888293370566,0.429350833279113,0.013,0.008,1
chr4-120032265-120033056,Edn2,128149,0.544888293370566,0.377446789839972,0.013,0.008,1
chr4-129500414-129501334,Gm12979,8411,0.544888293370566,0.448795907717705,0.013,0.008,1
chr6-8948316-8949147,Nxph1,0,0.544888293370566,0.426584439037566,0.013,0.008,1
chr7-63858141-63859207,Gm27252,37325,0.544888293370566,0.401770850573075,0.013,0.008,1
chr7-78890392-78891286,Mir7-2,2114,0.544888293370566,0.51078449801397,0.013,0.008,1
chr7-96915548-96916404,Gm22226,3697,0.544888293370566,0.562812312595935,0.013,0.008,1
chr8-121907296-121908211,Slc7a5,0,0.544888293370566,0.340435098652303,0.013,0.008,1
chr9-67711361-67712199,Mir7241,15580,0.544888293370566,0.358942231547562,0.013,0.008,1
chrX-141156364-141157235,Gm15077,145474,0.544888293370566,0.438950038187798,0.013,0.008,1
chr18-60643248-60644160,Synpo,15981,0.545322386817152,-0.751021638526622,0.006,0.012,1
chr4-116053254-116054274,Nsun4,0,0.545322386817152,-0.728035128265369,0.006,0.012,1
chr12-90915694-90916505,4930544I03Rik,53262,0.545322393109784,-0.711161711079251,0.006,0.012,1
chr3-123780365-123781231,Gm15400,19035,0.545322393109784,-0.769973459237519,0.006,0.012,1
chr9-120586255-120587160,5830454E08Rik,8908,0.545322393109784,-0.756889139733745,0.006,0.012,1
chrX-77810410-77811327,Gm14742,7129,0.545322393109784,-0.699362228365454,0.006,0.012,1
chr1-57774633-57775482,Spats2l,470,0.545362591284656,0.497931532949532,0.025,0.018,1
chr3-19509048-19509967,Dnajc5b,452,0.545563279642721,0.388998123412974,0.013,0.008,1
chr1-131613194-131614055,Avpr1b,13954,0.545563288006327,0.38415487121819,0.013,0.008,1
chr10-128231741-128232437,Timeless,0,0.545563288006327,0.299631765659252,0.013,0.008,1
chr11-115708206-115709084,Grb2,0,0.545563288006327,0.350607043224139,0.013,0.008,1
chr11-118445616-118446512,Gm11747,8482,0.545563288006327,0.465844643033011,0.013,0.008,1
chr11-121354032-121354895,Wdr45b,0,0.545563288006327,0.221720313530826,0.013,0.008,1
chr13-22050609-22051520,Vmn1r-ps92,6341,0.545563288006327,0.420902517453001,0.013,0.008,1
chr14-53045097-53046005,Trav16d-dv11,1281,0.545563288006327,0.366173495933843,0.013,0.008,1
chr14-115040025-115041004,Mir17hg,1874,0.545563288006327,0.429982254505656,0.013,0.008,1
chr15-78339802-78340648,Mir7676-2,7950,0.545563288006327,0.370149107598116,0.013,0.008,1
chr15-79101222-79102120,Gm25072,6164,0.545563288006327,0.320479027703196,0.013,0.008,1
chr17-33394073-33395010,Zfp101,0,0.545563288006327,0.379183336099736,0.013,0.008,1
chr17-64716037-64716969,Gm17133,37126,0.545563288006327,0.355152799102625,0.013,0.008,1
chr3-67344298-67345159,Mlf1,28937,0.545563288006327,0.499028431203325,0.013,0.008,1
chr3-131638231-131639125,Papss1,73462,0.545563288006327,0.516593964360042,0.013,0.008,1
chr3-151716112-151716939,Ifi44,33007,0.545563288006327,0.324751582602357,0.013,0.008,1
chr4-117019046-117019935,Eif2b3,0,0.545563288006327,0.516999688617048,0.013,0.008,1
chr6-122739711-122740598,Nanog,32221,0.545563288006327,0.377513481097796,0.013,0.008,1
chr6-140553885-140554944,Gm25780,22921,0.545563288006327,0.476557493551863,0.013,0.008,1
chr6-148764394-148765297,Gm15778,64757,0.545563288006327,0.478216970796662,0.013,0.008,1
chr7-49272261-49273183,RP23-378D16.1,76719,0.545563288006327,0.364337285745495,0.013,0.008,1
chr9-40330369-40331280,1700110K17Rik,6942,0.545563288006327,0.382302893670595,0.013,0.008,1
chr9-40989625-40990546,Crtam,14081,0.545563288006327,0.379866802395575,0.013,0.008,1
chr9-42549931-42550837,Gm24420,29099,0.545563288006327,0.412879994144243,0.013,0.008,1
chr9-54736119-54737032,Wdr61,1599,0.545563288006327,0.398827774974953,0.013,0.008,1
chrX-142966262-142967158,Ammecr1,0,0.545563288006327,0.211752042076999,0.013,0.008,1
chr10-23081028-23082014,Gm24655,84956,0.545813466136879,0.438342806785081,0.025,0.018,1
chr11-31248189-31249099,Gm12106,63814,0.54590797949743,-0.768360438624628,0.006,0.012,1
chr11-32532807-32533633,Stk10,0,0.54590797949743,-0.644501423486786,0.006,0.012,1
chr11-57962120-57963009,Gm26025,6332,0.54590797949743,-0.706491829389644,0.006,0.012,1
chr16-46496854-46497737,Pvrl3,787,0.546003086915297,0.0533627014705629,0.05,0.039,1
chr9-22002370-22003256,Ccdc151,0,0.546142257875568,0.128434738692595,0.038,0.029,1
chr1-51644097-51644959,Gm17767,47378,0.546238688856393,0.460968734785403,0.013,0.008,1
chr3-151222262-151223114,Mir3963,198399,0.546238688856393,0.403304977531332,0.013,0.008,1
chr5-25839117-25839926,Actr3b,79119,0.546238688856393,0.307796630709903,0.013,0.008,1
chr1-134196039-134196894,Mybph,2590,0.546238697211066,0.279531668110143,0.013,0.008,1
chr1-190831488-190832284,Rps6kc1,79485,0.546238697211066,0.350966598671745,0.013,0.008,1
chr11-120189593-120190482,2810410L24Rik,0,0.546238697211066,0.356759532066421,0.013,0.008,1
chr12-96114834-96115610,1700019M22Rik,67713,0.546238697211066,0.429054110065221,0.013,0.008,1
chr13-12537797-12538703,Edaradd,17346,0.546238697211066,0.455672205023551,0.013,0.008,1
chr14-41072420-41073321,Dydc1,0,0.546238697211066,0.330595818163465,0.013,0.008,1
chr16-28837831-28838714,Mb21d2,90983,0.546238697211066,0.372093268381376,0.013,0.008,1
chr17-67651076-67652118,Lrrc30,18352,0.546238697211066,0.306642893629233,0.013,0.008,1
